PlotName	TypeOfName	Family	Genus	Species	PlotType	MinimumElevationMeters	SpeciesName
ACJ-01	SpeciesName	Ulmaceae	Ampelocera	longissima	abergPP	1500	Ampelocera longissima
nPT_Cocapu_401	SpeciesName	Brunelliaceae	Brunellia	littlei	PT	2000	Brunellia littlei
nPT_Buenah_213	MorphoSpeciesName	Melastomataceae	Miconia	sp12	PT	2000	Miconia sp12
nPT_Nucala_203	MorphoSpeciesName	Meliaceae	Trichilia	sp1	PT	425	Trichilia sp1
nPP_Titiri_42	MorphoSpeciesName	Urticaceae	Pourouma	sp9	PP	425	Pourouma sp9
nPT_Incien_264	SpeciesName	Meliaceae	Trichilia	quadrijuga	PT	425	Trichilia quadrijuga
nPP_Resina_14	MorphoSpeciesName	Fabaceae	Tachigali	sp1	PP	800	Tachigali sp1
nPT_Ovituy_199	SpeciesName	Lacistemataceae	Lozania	mutisiana	PT	2024	Lozania mutisiana
nPT_Arriba_240	SpeciesName	Theaceae	Ternstroenia	globiflora	PT	1601	Ternstroenia globiflora
nPT_Tequej_29	SpeciesName	Lauraceae	Nectandra	pearcei	PT	1150	Nectandra pearcei
nPP_Yarimi_10	SpeciesName	Nyctaginaceae	Pisonia	aculeata	PP	280	Pisonia aculeata
nPT_Piara_395	SpeciesName	Podocarpaceae	Podocarpus	celatus	PT	1054	Podocarpus celatus
nPT_Piara_388	SpeciesName	Malpighiaceae	Alicia	macrodisca	PT	1005	Alicia macrodisca
nPP_Tocoaq_29	SpeciesName	Asteraceae	Baccharis	buchtienii	PP	2889	Baccharis buchtienii
nPT_Cocapu_399	SpeciesName	Celastraceae	Prionostemma	asperum	PT	420	Prionostemma asperum
nPP_Tocoaq_29	MorphoSpeciesName	Meliaceae	Trichilia	MJM6643	PP	260	Trichilia MJM6643
nPT_Victop_374	SpeciesName	Amaranthaceae	Chamissoa	altissima	PT	1392	Chamissoa altissima
nPT_Resina_191	SpeciesName	Malpighiaceae	Mascagnia	cordifolia	PT	225	Mascagnia cordifolia
nPT_Ppmtsu_81	SpeciesName	Myrtaceae	Myrciaria	tenella	PT	812	Myrciaria tenella
ACJ-01	SpeciesName	Symplocaceae	Symplocos	denticulata	abergPP	2985	Symplocos denticulata
TRU-04	MorphoSpeciesName	Araliaceae	Oreopanax	GAT2857	abergPP	2985	Oreopanax GAT2857
TU-01	SpeciesName	Lauraceae	Ocotea	stenophylla	abergPT	3087	Ocotea stenophylla
nPT_Ppmtsu_81	SpeciesName	Sapindaceae	Paullinia	clathrata	PT	1254	Paullinia clathrata
nPT_Detras_177	MorphoSpeciesName	Cyclanthaceae	Asplundia	AAD747	PT	1430	Asplundia AAD747
nPP_Tapuri_46	MorphoSpeciesName	Araliaceae	Oreopanax	GAT2973	PP	2179	Oreopanax GAT2973
nPT_Cocapu_401	SpeciesName	Melastomataceae	Miconia	acuminata	PT	380	Miconia acuminata
nPP_Mamaco_3	MorphoSpeciesName	Bignoniaceae	Handroanthus	LC713	PP	323	Handroanthus LC713
nPT_Santaa_351	SpeciesName	Asteraceae	Pentacalia	epiphytica	PT	2866	Pentacalia epiphytica
nPP_Sumpul_34	SpeciesName	Celastraceae	Maytenus	jelskii	PP	2789	Maytenus jelskii
nPT_Cocapu_403	SpeciesName	Nyctaginaceae	Neea	virens	PT	290	Neea virens
nPT_Cocapu_404	SpeciesName	Lauraceae	Persea	buchtienii	PT	1164	Persea buchtienii
nPT_Incien_264	SpeciesName	Solanaceae	Solanum	ternatum	PT	1715	Solanum ternatum
nPP_Resina_14	SpeciesName	Sapindaceae	Talisia	cerasina	PP	1045	Talisia cerasina
CA-09	SpeciesName	Piperaceae	Piper	cataractarum	abergPT	2196	Piper cataractarum
TRU-07	SpeciesName	Celastraceae	Tontelea	attenuata	abergPP	280	Tontelea attenuata
nPP_Lechem_50	SpeciesName	Fabaceae	Inga	striolata	PP	1070	Inga striolata
nPP_Tanhua_37	SpeciesName	Clusiaceae	Tovomita	brasiliensis	PP	1371	Tovomita brasiliensis
nPP_Fuerte_27	SpeciesName	Sapotaceae	Pouteria	guianensis	PP	1300	Pouteria guianensis
CA-10	SpeciesName	Fabaceae	Senegalia	rurrenabaqueana	abergPT	530	Senegalia rurrenabaqueana
nPP_Yarimi_11	MorphoSpeciesName	Rubiaceae	Bathysa	sp2	PP	1500	Bathysa sp2
nPT_Santaa_351	SpeciesName	Fabaceae	Inga	killipiana	PT	1250	Inga killipiana
nPT_Arroyo_57	SpeciesName	Adoxaceae	Viburnum	reticulatum	PT	2890	Viburnum reticulatum
nPT_Yariap_8	SpeciesName	Sabiaceae	Meliosma	boliviensis	PT	1750	Meliosma boliviensis
SPD-01	MorphoSpeciesName	Myrtaceae	Plinia	sp1	abergPP	1500	Plinia sp1
nPT_Tumupa_19	SpeciesName	Arecaceae	Bactris	setulosa	PT	1500	Bactris setulosa
nPT_Incien_264	MorphoSpeciesName	Fabaceae	Tachigali	sp3	PT	1000	Tachigali sp3
nPT_Tanhua_342	SpeciesName	Aquifoliaceae	Ilex	trichoclada	PT	3450	Ilex trichoclada
nPT_Orilla_68	MorphoSpeciesName	Lauraceae	Persea	sp3	PT	2250	Persea sp3
nPP_Mamaco_3	SpeciesName	Euphorbiaceae	Hevea	brasiliensis	PP	425	Hevea brasiliensis
nPT_Curich_58	MorphoSpeciesName	Melastomataceae	Mouriri	sp1	PT	1250	Mouriri sp1
nPT_Carjat_272	MorphoSpeciesName	Melastomataceae	Bellucia	sp1	PT	2110	Bellucia sp1
nPT_Wayrap_166	MorphoSpeciesName	Aquifoliaceae	Ilex	sp12	PT	3337	Ilex sp12
nPT_Wayrap_165	SpeciesName	Melastomataceae	Brachyotum	naudini	PT	3389	Brachyotum naudini
nPT_Ruinas_75	MorphoSpeciesName	Asteraceae	Gynoxys	sp6	PT	3389	Gynoxys sp6
nPT_Wayrap_163	SpeciesName	Lauraceae	Ocotea	caesifolia	PT	2697	Ocotea caesifolia
nPT_Bosque_486	SpeciesName	Oleaceae	Chionanthus	pubescens	PT	1650	Chionanthus pubescens
nPT_Victop_377	SpeciesName	Malvaceae	Sterculia	apeibophylla	PT	300	Sterculia apeibophylla
nPT_Cocapu_402	MorphoSpeciesName	Rubiaceae	Alibertia	RS8845	PT	300	Alibertia RS8845
nPT_Rincon_257	MorphoSpeciesName	Melastomataceae	Miconia	GAT3261	PT	2210	Miconia GAT3261
nPT_Santar_418	SpeciesName	Hydrangeaceae	Hydrangea	peruviana	PT	1532	Hydrangea peruviana
nPT_Tapuri_406	MorphoSpeciesName	Melastomataceae	Miconia	CMG2453	PT	1715	Miconia CMG2453
nPP_Chaqui_32	SpeciesName	Cucurbitaceae	Pseudosicydium	acaranthum	PP	860	Pseudosicydium acaranthum
nPT_Tumupa_16	SpeciesName	Rubiaceae	Faramea	occidentalis	PT	1075	Faramea occidentalis
nPT_Victop_374	SpeciesName	Cardiopteridaceae	Citronella	melliodora	PT	1096	Citronella melliodora
nPT_Yariap_7	MorphoSpeciesName	Melastomataceae	Miconia	MCM1089	PT	2494	Miconia MCM1089
nPT_Orilla_130	SpeciesName	Sapindaceae	Paullinia	bilobulata	PT	550	Paullinia bilobulata
nPT_Cerro1_83	SpeciesName	Malpighiaceae	Bronwenia	wurdackii	PT	455	Bronwenia wurdackii
nPT_Eslabo_157	SpeciesName	Boraginaceae	Tournefortia	bicolor	PT	1790	Tournefortia bicolor
nPT_Chaqui_192	SpeciesName	Urticaceae	Pourouma	cucura	PT	950	Pourouma cucura
CA-02	MorphoSpeciesName	Rubiaceae	Ladenbergia	GAT1816	abergPT	1224	Ladenbergia GAT1816
nPT_Tintay_250	MorphoSpeciesName	Sapindaceae	Matayba	AAD22	PT	1300	Matayba AAD22
nPP_Tapuri_45	MorphoSpeciesName	Cyatheaceae	Cyathea	sp	PP	2890	Cyathea sp
nPT_Santar_417	SpeciesName	Vochysiaceae	Vochysia	majuscula	PT	595	Vochysia majuscula
nPT_Palmit_93	SpeciesName	Phyllanthaceae	Phyllanthus	attenuatus	PT	1500	Phyllanthus attenuatus
nPT_Buenah_210	MorphoSpeciesName	Fabaceae	Ormosia	sp2	PT	425	Ormosia sp2
nPT_Campam_104	SpeciesName	Rubiaceae	Elaeagia	utilis	PT	800	Elaeagia utilis
nPT_Buenah_211	SpeciesName	Symplocaceae	Symplocos	fuliginosa	PT	1521	Symplocos fuliginosa
nPT_Sumpul_307	SpeciesName	Elaeocarpaceae	Sloanea	obtusifolia	PT	175	Sloanea obtusifolia
nPT_Resina_187	SpeciesName	Myrtaceae	Calyptranthes	longifolia	PT	1400	Calyptranthes longifolia
nPT_Tequej_24	SpeciesName	Asteraceae	Mikania	banisteriae	PT	940	Mikania banisteriae
nPT_Palmit_93	SpeciesName	Marcgraviaceae	Souroubea	corallina	PT	940	Souroubea corallina
nPP_Tintay_25	SpeciesName	Sapindaceae	Allophylus	punctatus	PP	1351	Allophylus punctatus
CA-05	SpeciesName	Araliaceae	Didymopanax	morototoni	abergPT	1766	Didymopanax morototoni
nPT_Cochay_205	SpeciesName	Elaeocarpaceae	Sloanea	picapica	PT	349	Sloanea picapica
nPT_Culi_361	SpeciesName	Fabaceae	Inga	nobilis	PT	327	Inga nobilis
nPT_Orilla_129	SpeciesName	Bignoniaceae	Bignonia	campanulata	PT	400	Bignonia campanulata
nPP_Tapuri_46	MorphoSpeciesName	Asteraceae	Gynoxys	GAT2600	PP	2987	Gynoxys GAT2600
nPP_Tapuri_46	SpeciesName	Siparunaceae	Siparuna	grandiflora	PP	2291	Siparuna grandiflora
nPP_Mamaco_3	SpeciesName	Melastomataceae	Meriania	brittoniana	PP	1531	Meriania brittoniana
nPP_Santaa_36	MorphoSpeciesName	Connaraceae	Connarus	AAD73	PP	1470	Connarus AAD73
nPT_Delarr_253	SpeciesName	Passifloraceae	Passiflora	venosa	PT	580	Passiflora venosa
nPT_Pichan_234	MorphoSpeciesName	Marcgraviaceae	Marcgravia	AF11549	PT	2015	Marcgravia AF11549
nPT_Buenah_209	SpeciesName	Simaroubaceae	Simaba	guianensis	PT	850	Simaba guianensis
nPP_Chaqui_31	SpeciesName	Lauraceae	Endlicheria	macrophylla	PP	1500	Endlicheria macrophylla
nPT_Santaa_348	SpeciesName	Urticaceae	Cecropia	cecropiifolia	PT	1000	Cecropia cecropiifolia
nPP_Lechem_50	MorphoSpeciesName	Lauraceae	Ocotea	sp8	PP	3250	Ocotea sp8
nPT_Bosque_487	MorphoSpeciesName	Fabaceae	Inga	sp34	PT	425	Inga sp34
CA-04	MorphoSpeciesName	Asteraceae	Pentacalia	sp5	abergPT	3402	Pentacalia sp5
nPT_Resina_196	MorphoSpeciesName	Lauraceae	Ocotea	sp9	PT	2096	Ocotea sp9
nPP_Mamaco_3	SpeciesName	Piperaceae	Piper	coruscans	PP	1970	Piper coruscans
nPT_Tintay_252	SpeciesName	Phyllanthaceae	Amanoa	oblongifolia	PT	1054	Amanoa oblongifolia
nPT_Buenah_215	SpeciesName	Malvaceae	Heliocarpus	popayanensis	PT	1250	Heliocarpus popayanensis
nPT_Corana_312	SpeciesName	Euphorbiaceae	Croton	rimbachii	PT	1804	Croton rimbachii
nPT_Sanmig_181	MorphoSpeciesName	Myrtaceae	Myrcia	LC514	PT	424	Myrcia LC514
nPP_Tanhua_38	SpeciesName	Apocynaceae	Aspidosperma	melanocalyx	PP	215	Aspidosperma melanocalyx
CA-04	SpeciesName	Rubiaceae	Chomelia	apodantha	abergPT	384	Chomelia apodantha
nPT_Yariap_2	SpeciesName	Meliaceae	Trichilia	tomentosa	PT	1955	Trichilia tomentosa
nPT_Ladera_88	MorphoSpeciesName	Sabiaceae	Meliosma	NPZ5797	PT	3407	Meliosma NPZ5797
nPP_Tanhua_37	MorphoSpeciesName	Lauraceae	Ocotea	CMG2534	PP	1609	Ocotea CMG2534
nPT_Santaa_348	SpeciesName	Fabaceae	Bowdichia	virgilioides	PT	1115	Bowdichia virgilioides
nPP_Tanhua_38	SpeciesName	Urticaceae	Cecropia	strigosa	PP	500	Cecropia strigosa
nPP_Mamaco_3	SpeciesName	Malpighiaceae	Bunchosia	argentea	PP	1250	Bunchosia argentea
nPP_Charop_47	MorphoSpeciesName	Cyatheaceae	Cyathea	sp24	PP	850	Cyathea sp24
nPT_Victop_375	SpeciesName	Simaroubaceae	Simaba	orinocensis	PT	850	Simaba orinocensis
nPT_Piara_388	SpeciesName	Melastomataceae	Miconia	farfanii	PT	3450	Miconia farfanii
nPP_Charop_47	SpeciesName	Melastomataceae	Tibouchina	dimorphophylla	PP	3250	Tibouchina dimorphophylla
nPT_Cimaas_125	SpeciesName	Moraceae	Ficus	tonduzii	PT	1521	Ficus tonduzii
nPT_Palcas_428	MorphoSpeciesName	Melastomataceae	Miconia	sp71	PT	3376	Miconia sp71
nPT_Tamboq_135	SpeciesName	Cyatheaceae	Cyathea	erinacea	PT	2449	Cyathea erinacea
nPP_Terraz_41	SpeciesName	Araliaceae	Schefflera	cuscoensis	PP	2449	Schefflera cuscoensis
nPP_Fuerte_27	SpeciesName	Lauraceae	Rhodostemonodaphne	longiflora	PP	1900	Rhodostemonodaphne longiflora
nPT_Cuchil_100	MorphoSpeciesName	Fabaceae	Ormosia	RSS62	PT	1993	Ormosia RSS62
nPT_Victop_379	SpeciesName	Malvaceae	Luehea	candicans	PT	420	Luehea candicans
nPT_Cabece_420	SpeciesName	Pentaphylacaceae	Freziera	erickitae	PT	2888	Freziera erickitae
nPT_Cocapu_404	SpeciesName	Melastomataceae	Tococa	ulei	PT	232	Tococa ulei
nPT_Sumpul_308	MorphoSpeciesName	Euphorbiaceae	Cleidion	LC1750	PT	679	Cleidion LC1750
nPP_Chaqui_31	MorphoSpeciesName	Proteaceae	Euplassa	AF9600	PP	1750	Euplassa AF9600
nPP_Tintay_24	SpeciesName	Myrtaceae	Eugenia	moraviana	PP	1248	Eugenia moraviana
nPT_Frente_247	SpeciesName	Ericaceae	Vaccinium	dependens	PT	2486	Vaccinium dependens
nPT_Victop_375	SpeciesName	Asteraceae	Barnadesia	polyacantha	PT	3061	Barnadesia polyacantha
nPT_Zanjon_261	SpeciesName	Chrysobalanaceae	Hirtella	eriandra	PT	820	Hirtella eriandra
SPD-02	SpeciesName	Annonaceae	Cymbopetalum	longipes	abergPP	840	Cymbopetalum longipes
nPT_Bromel_122	SpeciesName	Moraceae	Ficus	cervantesiana	PT	1250	Ficus cervantesiana
nPP_Tintay_24	MorphoSpeciesName	Cyatheaceae	Cyathea	sp19	PP	1000	Cyathea sp19
nPP_Hondo_1	MorphoSpeciesName	Annonaceae	Rollinia	sp1	PP	2250	Rollinia sp1
nPT_Infier_472	SpeciesName	Myristicaceae	Iryanthera	laevis	PT	800	Iryanthera laevis
nPT_Culi_357	SpeciesName	Sapotaceae	Pouteria	franciscana	PT	800	Pouteria franciscana
nPT_Buenah_213	MorphoSpeciesName	Cyatheaceae	Alsophila	sp1	PT	1250	Alsophila sp1
nPT_Encuen_47	MorphoSpeciesName	Euphorbiaceae	Hieronyma	sp2	PT	2245	Hieronyma sp2
ACJ-01	SpeciesName	Burseraceae	Protium	lagiocarpium	abergPP	1750	Protium lagiocarpium
nPT_Culi_356	SpeciesName	Salicaceae	Casearia	decandra	PT	221	Casearia decandra
nPT_Bosque_146	SpeciesName	Myrtaceae	Myrcia	multiflora	PT	960	Myrcia multiflora
nPT_Podoca_386	SpeciesName	Malpighiaceae	Stigmaphyllon	florosum	PT	798	Stigmaphyllon florosum
nPT_Tumupa_23	SpeciesName	Moraceae	Ficus	insipida	PT	2019	Ficus insipida
TON-02	SpeciesName	Ochnaceae	Ouratea	trollii	abergPP	1780	Ouratea trollii
nPT_Resina_193	SpeciesName	Lauraceae	Licaria	triandra	PT	338	Licaria triandra
nPT_Planoas_124	SpeciesName	Sapindaceae	Allophylus	cinnamomeus	PT	780	Allophylus cinnamomeus
nPT_Santaa_345	SpeciesName	Loganiaceae	Strychnos	guianensis	PT	950	Strychnos guianensis
nPT_Ruinas_33	MorphoSpeciesName	Lauraceae	Persea	AF16999	PT	1427	Persea AF16999
nPT_Ruinas_34	MorphoSpeciesName	Bignoniaceae	Handroanthus	CMG2429	PT	1578	Handroanthus CMG2429
nPT_Planoas_124	MorphoSpeciesName	Rosaceae	Prunus	AM3848	PT	3360	Prunus AM3848
TRU-05	SpeciesName	Ericaceae	Gaultheria	buxifolia	abergPP	3533	Gaultheria buxifolia
nPT_Tamboq_138	SpeciesName	Lythraceae	Physocalymma	scaberrimum	PT	455	Physocalymma scaberrimum
nPT_Buenah_210	SpeciesName	Chrysobalanaceae	Licania	caudata	PT	820	Licania caudata
nPT_Tamboq_137	SpeciesName	Fabaceae	Zapoteca	amazonica	PT	595	Zapoteca amazonica
nPT_Fuerte_268	SpeciesName	Sapotaceae	Ecclinusa	lanceolata	PT	595	Ecclinusa lanceolata
nPT_Planop_87	MorphoSpeciesName	Lauraceae	Ocotea	sp10	PT	1500	Ocotea sp10
AC-02	MorphoSpeciesName	Lauraceae	Nectandra	sp3	abergPT	1000	Nectandra sp3
nPT_Patasa_325	SpeciesName	Clusiaceae	Clusia	pavonii	PT	3450	Clusia pavonii
AC-03	SpeciesName	Pentaphylacaceae	Freziera	magnibracteolata	abergPT	3250	Freziera magnibracteolata
nPT_Curcur_79	SpeciesName	Meliaceae	Ruagea	subviridiflora	PT	2750	Ruagea subviridiflora
nPT_Resina_191	MorphoSpeciesName	Lauraceae	Nectandra	sp2	PT	1800	Nectandra sp2
nPT_Solida_97	SpeciesName	Malvaceae	Huberodendron	swietenioides	PT	425	Huberodendron swietenioides
nPT_Infier_472	MorphoSpeciesName	Elaeocarpaceae	Sloanea	sp1	PT	800	Sloanea sp1
nPT_Juanul_233	MorphoSpeciesName	Lauraceae	Persea	sp2	PT	1521	Persea sp2
SPD-01	SpeciesName	Lepidobotryaceae	Ruptiliocarpon	caracolito	abergPP	1250	Ruptiliocarpon caracolito
nPT_Culi_355	MorphoSpeciesName	Ericaceae	Gaultheria	sp2	PT	3521	Gaultheria sp2
APK-01	SpeciesName	Monimiaceae	Mollinedia	simulans	abergPP	1601	Mollinedia simulans
nPP_Javill_18	MorphoSpeciesName	Clusiaceae	Clusia	sp15	PP	2900	Clusia sp15
nPT_Sumpul_303	SpeciesName	Myrtaceae	Eugenia	involucrata	PT	1150	Eugenia involucrata
nPT_Marimo_37	SpeciesName	Salicaceae	Casearia	maynacarpa	PT	260	Casearia maynacarpa
nPT_Tintay_252	MorphoSpeciesName	Sapotaceae	Pouteria	ECQ75	PT	2663	Pouteria ECQ75
nPT_Aguapo_51	MorphoSpeciesName	Rubiaceae	Rudgea	RVH662	PT	1324	Rudgea RVH662
nPP_Tocoaq_28	SpeciesName	Salicaceae	Casearia	aculeata	PP	1102	Casearia aculeata
nPT_Naranj_111	SpeciesName	Melastomataceae	Blakea	rosea	PT	1341	Blakea rosea
nPT_Apache_364	SpeciesName	Rubiaceae	Guettarda	pohliana	PT	915	Guettarda pohliana
nPT_Piedel_71	MorphoSpeciesName	Lauraceae	Aiouea	CMG2006	PT	350	Aiouea CMG2006
nPT_Buenah_211	SpeciesName	Solanaceae	Solanum	goodspeedii	PT	1955	Solanum goodspeedii
nPT_Retama_44	SpeciesName	Clusiaceae	Clusia	flavida	PT	1459	Clusia flavida
nPT_Yuyo_155	MorphoSpeciesName	Nyctaginaceae	Neea	LC2607	PT	1400	Neea LC2607
nPT_Ovituy_200	MorphoSpeciesName	Rubiaceae	Psychotria	RS8459	PT	810	Psychotria RS8459
nPT_Resina_198	SpeciesName	Lamiaceae	Aegiphila	herzogii	PT	1300	Aegiphila herzogii
RE-01	SpeciesName	Malvaceae	Byttneria	asterotricha	abergPT	530	Byttneria asterotricha
nPP_Heathi_7	SpeciesName	Solanaceae	Solanum	grandiflorum	PP	1250	Solanum grandiflorum
nPP_Lomasa_39	MorphoSpeciesName	Lauraceae	Ocotea	sp30	PP	595	Ocotea sp30
nPT_Piara_393	SpeciesName	Lauraceae	Aniba	taubertiana	PT	1000	Aniba taubertiana
nPT_Ppmnor_99	SpeciesName	Brunelliaceae	Brunellia	dulcis	PT	2250	Brunellia dulcis
nPT_Arroyo_186	SpeciesName	Sabiaceae	Meliosma	glossophylla	PT	1800	Meliosma glossophylla
nPP_Terraz_41	MorphoSpeciesName	Fabaceae	Tachigali	sp4	PP	425	Tachigali sp4
nPT_Sumpul_297	SpeciesName	Salicaceae	Casearia	corymbosa	PT	1521	Casearia corymbosa
nPT_Campam_104	MorphoSpeciesName	Melastomataceae	Meriania	sp3	PT	2548	Meriania sp3
nPP_Titiri_42	MorphoSpeciesName	Melastomataceae	Miconia	sp52	PP	2623	Miconia sp52
nPT_Carjat_272	SpeciesName	Fabaceae	Inga	macrophylla	PT	1900	Inga macrophylla
nPP_Tintay_24	SpeciesName	Arecaceae	Attalea	speciosa	PP	175	Attalea speciosa
nPT_Piara_393	SpeciesName	Myrtaceae	Eugenia	omissa	PT	940	Eugenia omissa
nPT_Cocapu_403	MorphoSpeciesName	Euphorbiaceae	Croton	GAT3012	PT	1850	Croton GAT3012
nPT_Cimach_86	SpeciesName	Polygalaceae	Securidaca	volubilis	PT	1469	Securidaca volubilis
nPT_Arriba_241	MorphoSpeciesName	Cunoniaceae	Weinmannia	MCM1203	PT	2392	Weinmannia MCM1203
nPP_Fuerte_27	MorphoSpeciesName	Rubiaceae	Alibertia	GAT2099	PP	1386	Alibertia GAT2099
TRU-04	SpeciesName	Nyctaginaceae	Neea	floribunda	abergPP	850	Neea floribunda
nPP_Chaqui_32	SpeciesName	Adoxaceae	Viburnum	hallii	PP	1750	Viburnum hallii
nPT_Orilla_129	MorphoSpeciesName	Salicaceae	Casearia	sp4	PT	1500	Casearia sp4
CA-03	MorphoSpeciesName	Lauraceae	Endlicheria	sp3	abergPT	1800	Endlicheria sp3
nPT_Palmit_147	SpeciesName	Chrysobalanaceae	Couepia	racemosa	PT	425	Couepia racemosa
nPT_Bosque_484	SpeciesName	Rubiaceae	Rudgea	cornifolia	PT	425	Rudgea cornifolia
nPP_Collpa_48	SpeciesName	Sapotaceae	Pouteria	macrophylla	PP	1250	Pouteria macrophylla
nPT_Arriba_184	MorphoSpeciesName	Annonaceae	Guatteria	sp3	PT	2548	Guatteria sp3
TRU-06	MorphoSpeciesName	Melastomataceae	Miconia	sp24	abergPP	2245	Miconia sp24
nPT_Cerro1_83	MorphoSpeciesName	Polygalaceae	Monina	sp2	PT	3054	Monina sp2
nPT_Tunkul_266	MorphoSpeciesName	Myrtaceae	Eugenia	MJM6610	PT	310	Eugenia MJM6610
nPT_Tunkul_266	SpeciesName	Myrtaceae	Eugenia	coffeifolia	PT	225	Eugenia coffeifolia
nPT_Rumi_424	SpeciesName	Rubiaceae	Guettarda	viburnoides	PT	1066	Guettarda viburnoides
nPT_Culi_355	MorphoSpeciesName	Chrysobalanaceae	Parinari	LC2632	PT	1685	Parinari LC2632
TRU-06	SpeciesName	Fabaceae	Senna	herzogii	abergPP	400	Senna herzogii
nPT_Resina_189	MorphoSpeciesName	Asteraceae	Baccharis	CMG3031	PT	2987	Baccharis CMG3031
nPT_Frente_414	SpeciesName	Fabaceae	Deguelia	amazonica	PT	1045	Deguelia amazonica
nPP_Lechem_49	SpeciesName	Celastraceae	Pristimera	nervosa	PP	1096	Pristimera nervosa
nPT_Mutune_237	SpeciesName	Marcgraviaceae	Schwartzia	weddelliana	PT	1972	Schwartzia weddelliana
nPT_Cocapu_396	SpeciesName	Fabaceae	Platymiscium	stipulare	PT	550	Platymiscium stipulare
nPT_Victop_380	SpeciesName	Bignoniaceae	Mansoa	verrucifera	PT	800	Mansoa verrucifera
nPT_Wayrap_165	SpeciesName	Magnoliaceae	Magnolia	boliviana	PT	1500	Magnolia boliviana
ESP-01	MorphoSpeciesName	Lauraceae	Endlicheria	sp	abergPP	1750	Endlicheria sp
nPP_Sanmar_21	SpeciesName	Melastomataceae	Miconia	theizans	PP	2750	Miconia theizans
nPP_Chaqui_31	SpeciesName	Rubiaceae	Ladenbergia	macrocarpa	PP	2000	Ladenbergia macrocarpa
ESP-01	MorphoSpeciesName	Malvaceae	Quararibea	sp2	abergPP	425	Quararibea sp2
nPT_Cocapu_403	MorphoSpeciesName	Vochysiaceae	Vochysia	sp1	PT	800	Vochysia sp1
nPT_Turnia_118	MorphoSpeciesName	Melastomataceae	Miconia	sp72	PT	2548	Miconia sp72
nPT_Mara_131	MorphoSpeciesName	Melastomataceae	Miconia	sp54	PT	2548	Miconia sp54
nPT_Ladera_145	SpeciesName	Rubiaceae	Elaeagia	obovata	PT	1750	Elaeagia obovata
nPT_Copalu_273	SpeciesName	Myrtaceae	Myrcia	atrorufa	PT	1970	Myrcia atrorufa
nPT_Mutune_237	SpeciesName	Fabaceae	Enterolobium	contortisiliquum	PT	662	Enterolobium contortisiliquum
WAY-01	SpeciesName	Primulaceae	Myrsine	umbellata	abergPP	1824	Myrsine umbellata
nPT_Ruinas_34	SpeciesName	Rosaceae	Prunus	debilis	PT	320	Prunus debilis
nPT_Buenah_214	MorphoSpeciesName	Rubiaceae	Alibertia	CMG2834	PT	1533	Alibertia CMG2834
nPP_Titiri_42	SpeciesName	Ericaceae	Disterigma	alaternoides	PP	3243	Disterigma alaternoides
nPP_Tocoaq_30	MorphoSpeciesName	Melastomataceae	Miconia	GAT2916	PP	2272	Miconia GAT2916
nPT_Infier_477	SpeciesName	Bignoniaceae	Mansoa	alliacea	PT	915	Mansoa alliacea
nPT_Ultima_232	MorphoSpeciesName	Cunoniaceae	Weinmannia	AF16205	PT	3407	Weinmannia AF16205
nPT_Ppmnor_80	SpeciesName	Verbenaceae	Duranta	mandonii	PT	1750	Duranta mandonii
ESP-01	SpeciesName	Salicaceae	Casearia	nigricolor	abergPP	2237	Casearia nigricolor
nPT_Santar_423	MorphoSpeciesName	Rubiaceae	Cinchona	sp	PT	2750	Cinchona sp
nPT_Ovituy_200	SpeciesName	Pentaphylacaceae	Freziera	uniauriculata	PT	2000	Freziera uniauriculata
nPT_Pucara_227	MorphoSpeciesName	Melastomataceae	Henriettella	sp1	PT	1250	Henriettella sp1
nPP_Lechem_49	MorphoSpeciesName	Lauraceae	Ocotea	sp20	PP	1250	Ocotea sp20
nPT_Sumpul_298	MorphoSpeciesName	Primulaceae	Myrsine	sp10	PT	2623	Myrsine sp10
nPT_Cimace_231	SpeciesName	Malvaceae	Lueheopsis	duckeana	PT	175	Lueheopsis duckeana
nPT_Yariap_2	MorphoSpeciesName	Rubiaceae	Psychotria	AEC305	PT	1242	Psychotria AEC305
nPT_Corana_311	MorphoSpeciesName	Rosaceae	Prunus	AF8816A	PT	2510	Prunus AF8816A
nPP_Waturu_43	SpeciesName	Bignoniaceae	Fridericia	japurensis	PP	380	Fridericia japurensis
WAY-01	MorphoSpeciesName	Lauraceae	Rhodostemonodaphne	GAT755	abergPP	1496	Rhodostemonodaphne GAT755
nPP_Terraz_41	SpeciesName	Melastomataceae	Mouriri	peruviana	PP	280	Mouriri peruviana
nPT_Ruinas_36	SpeciesName	Malvaceae	Pachira	insignis	PT	241	Pachira insignis
nPP_Lomasa_39	SpeciesName	Gentianaceae	Macrocarpaea	fuentesii	PP	3243	Macrocarpaea fuentesii
nPP_Buenah_16	MorphoSpeciesName	Lauraceae	Ocotea	MQG16	PP	2662	Ocotea MQG16
ACJ-01	SpeciesName	Fabaceae	Amicia	lobbiana	abergPP	2955	Amicia lobbiana
nPT_Infier_479	SpeciesName	Myrtaceae	Myrteola	phylicoides	PT	2975	Myrteola phylicoides
nPT_Altosc_216	MorphoSpeciesName	Sapindaceae	Cupania	FB219	PT	1936	Cupania FB219
TU-07	SpeciesName	Rubiaceae	Hillia	illustris	abergPT	780	Hillia illustris
